,mouse_name,session_name,num_probes,probe_locations,brain_regions,num_units,num_trials,num_trials_opto,opto_types,opto_onset
133,../000363/sub-484672,../000363/sub-484672/sub-484672_ses-20210321T131204_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right Striatum', 'right ALM', 'right ECT']","['Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Secondary motor area, layer 6a'
 'Secondary motor area, layer 5' 'Field CA3'
 'Dorsal auditory area, layer 6a'
 'Supplemental somatosensory area, layer 5' 'Piriform area'
 'Olfactory areas' 'Agranular insular area, posterior part, layer 5'
 'Endopiriform nucleus, dorsal part' 'Cortical subplate' 'Claustrum'
 'Agranular insular area, dorsal part, layer 6a' 'Caudoputamen'
 'Midbrain reticular nucleus' 'Midbrain'
 'Superior colliculus, motor related, intermediate white layer']",213,"outcome  trial_instruction
hit      left                 73
         right                93
ignore   left                 42
         right                53
miss     left                 30
         right                42
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                  2
         right                 4
ignore   left                  6
         right                19
miss     left                  4
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.6999542857142972
134,../000363/sub-484672,../000363/sub-484672/sub-484672_ses-20210322T122309_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right Striatum', 'right ALM', 'right ECT']","['Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Field CA1' 'Field CA2' 'Dorsal auditory area, layer 6a'
 'Dorsal auditory area, layer 5'
 'Supplemental somatosensory area, layer 5' 'Field CA3' 'Olfactory areas'
 'Agranular insular area, posterior part, layer 5'
 'Agranular insular area, posterior part, layer 6a' 'Piriform area'
 'Endopiriform nucleus, dorsal part' 'Claustrum' 'Caudoputamen'
 'Gustatory areas, layer 6a' 'Midbrain reticular nucleus' 'Midbrain'
 'Superior colliculus, motor related, deep gray layer'
 'Periaqueductal gray']",330,"outcome  trial_instruction
hit      left                 107
         right                163
ignore   left                   6
         right                 37
miss     left                  19
         right                 49
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                  7
         right                13
ignore   left                  5
         right                 6
miss     left                  7
         right                11
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000469387755195
135,../000363/sub-484672,../000363/sub-484672/sub-484672_ses-20210323T121231_behavior+ecephys+ogen.nwb,4,"['right Thalamus', 'left Thalamus', 'left Striatum', 'right ALM']","['Endopiriform nucleus, ventral part' 'Fundus of striatum' 'Striatum'
 'Caudoputamen' 'Secondary motor area, layer 6a'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Central medial nucleus of the thalamus'
 'Intermediodorsal nucleus of the thalamus'
 'Mediodorsal nucleus of thalamus'
 'Paraventricular nucleus of the thalamus' 'Thalamus'
 'Ventral posteromedial nucleus of the thalamus, parvicellular part'
 'Parafascicular nucleus' 'Submedial nucleus of the thalamus'
 'Ventral medial nucleus of the thalamus'
 'Ventral anterior-lateral complex of the thalamus' 'Paracentral nucleus']",492,"outcome  trial_instruction
hit      left                  93
         right                118
ignore   left                  16
         right                 44
miss     left                  11
         right                 27
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 13
         right                10
ignore   left                 11
         right                20
miss     left                  4
         right                 5
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000634920634864
136,../000363/sub-484672,../000363/sub-484672/sub-484672_ses-20210324T143423_behavior+ecephys+ogen.nwb,3,"['left Thalamus', 'right Thalamus', 'right ALM']","['Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Caudoputamen'
 'Intermediodorsal nucleus of the thalamus' 'Parafascicular nucleus'
 'Ventral posteromedial nucleus of the thalamus, parvicellular part'
 'Midbrain' 'Thalamus' 'Posterior complex of the thalamus'
 'Paracentral nucleus' 'Mediodorsal nucleus of thalamus'
 'Central medial nucleus of the thalamus']",215,"outcome  trial_instruction
hit      left                 101
         right                166
ignore   left                   9
         right                 55
miss     left                  11
         right                 53
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 28
         right                27
ignore   left                 19
         right                27
miss     left                  8
         right                13
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000836065573638
137,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210427T145157_behavior+ecephys+ogen.nwb,5,"['left Midbrain', 'left Thalamus', 'left Thalamus', 'left ALM', 'left ECT']","['Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Secondary motor area, layer 1' 'Secondary motor area, layer 6a'
 'Ventral medial nucleus of the thalamus'
 'Ventral anterior-lateral complex of the thalamus'
 'Anteroventral nucleus of thalamus' 'Lateral dorsal nucleus of thalamus'
 'Field CA3' 'Field CA2' 'Field CA1'
 'Retrosplenial area, lateral agranular part, layer 6b'
 'Retrosplenial area, lateral agranular part, layer 6a'
 'Retrosplenial area, lateral agranular part, layer 5'
 'Ectorhinal area/Layer 6a' 'Temporal association areas, layer 6a'
 'Caudoputamen' 'Temporal association areas, layer 6b'
 'Substantia nigra, reticular part' 'Zona incerta' 'Midbrain'
 'Subparafascicular nucleus, parvicellular part' 'Suprageniculate nucleus'
 'Lateral posterior nucleus of the thalamus' 'Postsubiculum' 'Subiculum'
 'Posterior complex of the thalamus' 'Dentate gyrus, polymorph layer'
 'Dentate gyrus, granule cell layer' 'Dentate gyrus, molecular layer']",486,"outcome  trial_instruction
hit      left                 172
         right                149
ignore   left                  30
         right                 17
miss     left                   8
         right                  2
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 10
         right                10
ignore   left                  6
         right                 2
miss     left                  1
         right                 1
Name: trial, dtype: int64",['OBIS470_4'],0.700136666666652
138,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210428T133442_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'left ECT', 'left ALM', 'left Thalamus']","['Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Secondary motor area, layer 1'
 'Ventral posteromedial nucleus of the thalamus'
 'Posterior complex of the thalamus' 'Lateral amygdalar nucleus'
 'Caudoputamen' 'Supplemental somatosensory area, layer 6b'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5'
 'Substantia nigra, reticular part' 'Midbrain' 'Zona incerta'
 'Fields of Forel' 'Subparafascicular nucleus, parvicellular part'
 'Posterior limiting nucleus of the thalamus' 'Anterior pretectal nucleus'
 'Subiculum' 'Hippocampal formation']",633,"outcome  trial_instruction
hit      left                 174
         right                168
ignore   left                   7
         right                  6
miss     left                   8
         right                  5
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 49
         right                58
ignore   left                  3
         right                 4
miss     left                  9
         right                 5
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.700067968750022
139,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210429T131158_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'left ALM', 'left Thalamus', 'left ECT']","['Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a'
 'Agranular insular area, dorsal part, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Secondary motor area, layer 1'
 'Posterior complex of the thalamus'
 'Central lateral nucleus of the thalamus'
 'Lateral posterior nucleus of the thalamus'
 'Dentate gyrus, molecular layer' 'Field CA1'
 'Agranular insular area, posterior part, layer 6a'
 'Visceral area, layer 6a' 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5'
 'Supplemental somatosensory area, layer 4' 'Zona incerta'
 'Subparafascicular nucleus, parvicellular part'
 'Posterior limiting nucleus of the thalamus' 'Anterior pretectal nucleus'
 'Midbrain' 'Subiculum' 'Postsubiculum' 'Nucleus of the optic tract']",497,"outcome  trial_instruction
hit      left                 170
         right                166
ignore   left                  12
         right                 11
miss     left                  10
         right                  2
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 41
         right                32
ignore   left                  2
         right                 4
miss     left                  8
         right                 9
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000604166666721
140,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210430T132651_behavior+ecephys+ogen.nwb,5,"['left Midbrain', 'left Thalamus', 'left Thalamus', 'left ALM', 'left BLA']","['Orbital area, lateral part, layer 6a'
 'Agranular insular area, dorsal part, layer 6a'
 'Secondary motor area, layer 6a' 'Primary motor area, Layer 6a'
 'Primary motor area, Layer 5' 'Primary motor area, Layer 2/3'
 'Agranular insular area, ventral part, layer 6a'
 'Ventral posteromedial nucleus of the thalamus'
 'Posterior complex of the thalamus' 'Lateral dorsal nucleus of thalamus'
 'Field CA3' 'Dentate gyrus, molecular layer' 'Field CA1'
 'Primary somatosensory area, trunk, layer 6a' 'Striatum' 'Caudoputamen'
 'Zona incerta' 'Fields of Forel' 'Anterior pretectal nucleus'
 'Posterior pretectal nucleus' 'Nucleus of the optic tract' 'Midbrain'
 'Postsubiculum' 'Retrosplenial area, ventral part, layer 5'
 'Retrosplenial area, ventral part, layer 6a'
 'Ventral posterolateral nucleus of the thalamus, parvicellular part'
 'Lateral posterior nucleus of the thalamus']",532,"outcome  trial_instruction
hit      left                 171
         right                160
ignore   left                  40
         right                 29
miss     left                  13
         right                  7
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 21
         right                11
ignore   right                 3
miss     left                  1
         right                 1
Name: trial, dtype: int64",['OBIS470_4'],0.7000837837837637
141,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210504T121957_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right ECT', 'right Striatum', 'right ALM']","['Caudoputamen' 'Primary somatosensory area, upper limb, layer 6a'
 'Olfactory areas' 'Orbital area, lateral part, layer 1'
 'Orbital area, ventrolateral part, layer 1'
 'Orbital area, ventrolateral part, layer 5' 'Frontal pole, layer 5'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Secondary motor area, layer 1' 'Anterior olfactory nucleus'
 'Orbital area, ventrolateral part, layer 2/3' 'Parasubthalamic nucleus'
 'Zona incerta' 'Fields of Forel'
 'Subparafascicular nucleus, parvicellular part'
 'Anterior pretectal nucleus' 'Subiculum'
 'Primary somatosensory area, barrel field, layer 6a']",285,"outcome  trial_instruction
hit      left                 195
         right                179
ignore   left                   1
miss     left                  23
         right                 18
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 61
         right                59
miss     left                 13
         right                 4
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.700045985401478
142,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210505T131153_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right ECT', 'right Striatum', 'right ALM']","['Endopiriform nucleus, dorsal part' 'Olfactory areas'
 'Agranular insular area, ventral part, layer 6a' 'Claustrum'
 'Caudoputamen' 'Anterior olfactory nucleus'
 'Orbital area, ventrolateral part, layer 5'
 'Orbital area, ventrolateral part, layer 6a' 'Prelimbic area, layer 5'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Frontal pole, layer 5' 'Zona incerta' 'Hypothalamus'
 'Medial geniculate complex, medial part' 'Suprageniculate nucleus'
 'Lateral posterior nucleus of the thalamus'
 'Dentate gyrus, granule cell layer' 'Subiculum']",227,"outcome  trial_instruction
hit      left                 247
         right                184
ignore   left                   1
miss     left                  33
         right                  4
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 58
         right                53
miss     left                 24
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000422222222336
143,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210506T134206_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right ECT', 'right Striatum', 'right ALM']","['Agranular insular area, posterior part, layer 5'
 'Agranular insular area, posterior part, layer 6a'
 'Agranular insular area, ventral part, layer 6a' 'Caudoputamen'
 'Endopiriform nucleus, dorsal part' 'Olfactory areas'
 'Orbital area, lateral part, layer 2/3'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Midbrain' 'Subthalamic nucleus' 'Hypothalamus' 'Zona incerta'
 'Medial geniculate complex, medial part' 'Suprageniculate nucleus'
 'Lateral posterior nucleus of the thalamus'
 'Dentate gyrus, molecular layer' 'Subiculum'
 'Supplemental somatosensory area, layer 6b'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5'
 'Primary somatosensory area, barrel field, layer 5']",342,"outcome  trial_instruction
hit      left                 251
         right                190
ignore   left                  17
miss     left                  25
         right                  9
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 34
         right                52
ignore   left                  6
         right                 1
miss     left                 29
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000565573770257
144,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210507T135524_behavior+ecephys+ogen.nwb,5,"['right Thalamus', 'right Thalamus', 'left Striatum', 'right BLA', 'right ALM']","['Caudoputamen' 'Orbital area, medial part, layer 6a'
 'Infralimbic area, layer 6a' 'Prelimbic area, layer 6a'
 'Anterior cingulate area, dorsal part, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Anteromedial nucleus, dorsal part' 'Anteroventral nucleus of thalamus'
 'Interanterodorsal nucleus of the thalamus' 'Anterodorsal nucleus'
 'Field CA3' 'Dentate gyrus, molecular layer' 'Field CA1'
 'Retrosplenial area, ventral part, layer 6b'
 'Retrosplenial area, ventral part, layer 6a'
 'Retrosplenial area, dorsal part, layer 6a'
 'Retrosplenial area, dorsal part, layer 5'
 'Central amygdalar nucleus, lateral part' 'Striatum'
 'Globus pallidus, external segment' 'Paracentral nucleus'
 'Mediodorsal nucleus of thalamus'
 'Central lateral nucleus of the thalamus']",430,"outcome  trial_instruction
hit      left                 233
         right                269
ignore   left                  10
         right                  3
miss     left                   4
         right                 11
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 68
         right                58
ignore   left                  1
miss     left                  7
         right                 1
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000400000000009
145,../000363/sub-484673,../000363/sub-484673/sub-484673_ses-20210508T132858_behavior+ecephys+ogen.nwb,4,"['right Thalamus', 'right ALM', 'left Striatum', 'right BLA']","['Caudoputamen' 'Nucleus accumbens'
 'Orbital area, lateral part, layer 2/3'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3'
 'Ventral anterior-lateral complex of the thalamus'
 'Posterior complex of the thalamus'
 'Lateral posterior nucleus of the thalamus'
 'Lateral dorsal nucleus of thalamus' 'Dentate gyrus, molecular layer'
 'Field CA1' 'Retrosplenial area, dorsal part, layer 6b'
 'Retrosplenial area, dorsal part, layer 6a'
 'Retrosplenial area, dorsal part, layer 5'
 'Retrosplenial area, dorsal part, layer 2/3'
 'Central amygdalar nucleus, lateral part' 'Striatum'
 'Globus pallidus, external segment']",390,"outcome  trial_instruction
hit      left                 204
         right                217
ignore   left                   1
         right                  6
miss     left                   8
         right                 12
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 70
         right                65
miss     left                  9
         right                 2
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000773972602706
146,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210504T155124_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right ECT', 'right Striatum', 'right ALM']","['Olfactory areas' 'Agranular insular area, ventral part, layer 6a'
 'Claustrum' 'Caudoputamen'
 'Primary somatosensory area, upper limb, layer 6b'
 'Primary somatosensory area, upper limb, layer 6a'
 'Anterior olfactory nucleus' 'Orbital area, ventrolateral part, layer 1'
 'Orbital area, ventrolateral part, layer 5'
 'Orbital area, ventrolateral part, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Midbrain' 'Hypothalamus'
 'Fields of Forel' 'Midbrain reticular nucleus'
 'Anterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Superior colliculus, optic layer'
 'Superior colliculus, superficial gray layer'
 'Supplemental somatosensory area, layer 6a'
 'Primary somatosensory area, barrel field, layer 6a'
 'Primary somatosensory area, barrel field, layer 5']",308,"outcome  trial_instruction
hit      left                 158
         right                177
ignore   left                   1
         right                  2
miss     left                  16
         right                  5
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 43
         right                37
ignore   left                  5
miss     left                  6
         right                 6
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000113402061441
147,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210505T170309_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right ECT', 'right Striatum', 'right ALM']","['Piriform area' 'Agranular insular area, ventral part, layer 5'
 'Agranular insular area, dorsal part, layer 6a' 'Claustrum'
 'Caudoputamen' 'Olfactory areas' 'Orbital area, lateral part, layer 2/3'
 'Orbital area, ventrolateral part, layer 5'
 'Orbital area, ventrolateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Ventral tegmental area' 'Midbrain'
 'Midbrain reticular nucleus' 'Anterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Superior colliculus, optic layer' 'Superior colliculus, zonal layer'
 'Retrosplenial area, ventral part, layer 1'
 'Supplemental somatosensory area, layer 6a'
 'Primary somatosensory area, barrel field, layer 6a'
 'Primary somatosensory area, barrel field, layer 5'
 'Primary somatosensory area, barrel field, layer 4']",298,"outcome  trial_instruction
hit      left                 175
         right                179
ignore   left                  13
         right                  4
miss     left                  15
         right                  3
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 56
         right                53
miss     left                 14
         right                 3
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.700045238095216
148,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210506T174036_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'right ECT', 'right Striatum', 'right ALM']","['Cortical subplate' 'Caudoputamen'
 'Primary somatosensory area, upper limb, layer 6b'
 'Primary somatosensory area, upper limb, layer 6a'
 'Orbital area, ventrolateral part, layer 5'
 'Orbital area, ventrolateral part, layer 6a'
 'Orbital area, medial part, layer 6a' 'Prelimbic area, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Substantia nigra, reticular part'
 'Substantia nigra, compact part' 'Ventral tegmental area' 'Midbrain'
 'Midbrain reticular nucleus' 'Anterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Endopiriform nucleus, dorsal part' 'Lateral amygdalar nucleus'
 'Supplemental somatosensory area, layer 6b'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5'
 'Primary somatosensory area, barrel field, layer 5']",638,"outcome  trial_instruction
hit      left                 138
         right                138
ignore   left                  19
         right                  8
miss     left                   5
         right                  5
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 39
         right                47
ignore   left                  6
         right                 6
miss     left                  7
         right                 3
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.700051851851872
149,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210507T172825_behavior+ecephys+ogen.nwb,2,"['right Thalamus', 'right Striatum']","['Caudoputamen' 'Primary somatosensory area, upper limb, layer 6b'
 'Primary somatosensory area, upper limb, layer 6a'
 'Paraventricular hypothalamic nucleus, descending division'
 'Hypothalamus' 'Perireunensis nucleus'
 'Submedial nucleus of the thalamus' 'Thalamus' 'Paracentral nucleus'
 'Mediodorsal nucleus of thalamus' 'Lateral habenula'
 'Dentate gyrus, molecular layer' 'Field CA1'
 'Retrosplenial area, ventral part, layer 6a'
 'Retrosplenial area, ventral part, layer 6b']",208,"outcome  trial_instruction
hit      left                 120
         right                140
ignore   left                   7
         right                 39
miss     left                   7
         right                 20
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 44
         right                55
ignore   left                  3
         right                 1
miss     left                  4
         right                 8
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.6999886956521816
150,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210509T131820_behavior+ecephys+ogen.nwb,4,"['right BLA', 'right Thalamus', 'right ALM', 'right Striatum']","['Gustatory areas, layer 6a' 'Primary somatosensory area, mouth, layer 6b'
 'Primary somatosensory area, mouth, layer 6a'
 'Primary somatosensory area, unassigned, layer 6a'
 'Primary somatosensory area, upper limb, layer 6a'
 'Primary somatosensory area, upper limb, layer 5'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Secondary motor area, layer 6a'
 'Secondary motor area, layer 5' 'Submedial nucleus of the thalamus'
 'Thalamus' 'Paracentral nucleus' 'Mediodorsal nucleus of thalamus'
 'Lateral habenula' 'Midbrain' 'Subiculum'
 'Retrosplenial area, ventral part, layer 5'
 'Basomedial amygdalar nucleus, anterior part'
 'Intercalated amygdalar nucleus' 'Striatum'
 'Central amygdalar nucleus, medial part'
 'Central amygdalar nucleus, lateral part'
 'Globus pallidus, external segment' 'Field CA3']",452,"outcome  trial_instruction
hit      left                 121
         right                161
ignore   left                   5
         right                 36
miss     right                  3
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 27
         right                41
ignore   right                 4
miss     left                  2
         right                 1
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000093333333427
151,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210510T162815_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'left ECT', 'left Striatum', 'left ALM']","['Orbital area, lateral part, layer 6a'
 'Orbital area, lateral part, layer 6b' 'Prelimbic area, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Caudoputamen'
 'Endopiriform nucleus, dorsal part'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5'
 'Primary somatosensory area, barrel field, layer 5'
 'Primary somatosensory area, barrel field, layer 4'
 'Primary somatosensory area, barrel field, layer 2/3'
 'Primary somatosensory area, barrel field, layer 1'
 'Substantia nigra, reticular part' 'Zona incerta' 'Midbrain'
 'Posterior limiting nucleus of the thalamus' 'Anterior pretectal nucleus'
 'Lateral posterior nucleus of the thalamus' 'Postsubiculum']",238,"outcome  trial_instruction
hit      left                 84
         right                75
ignore   left                 18
         right                69
miss     left                  5
         right                35
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 15
         right                25
ignore   left                  4
         right                17
miss     left                  6
         right                 9
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000802631578938
152,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210511T140555_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'left ECT', 'left Striatum', 'left ALM']","['Caudoputamen' 'Secondary motor area, layer 6a'
 'Endopiriform nucleus, dorsal part' 'Claustrum'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5' 'Zona incerta' 'Hypothalamus'
 'Midbrain' 'Subparafascicular nucleus, parvicellular part'
 'Posterior limiting nucleus of the thalamus' 'Anterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate gray layer'
 'Postsubiculum' 'Retrosplenial area, ventral part, layer 5'
 'Retrosplenial area, ventral part, layer 6a']",206,"outcome  trial_instruction
hit      left                  82
         right                100
ignore   left                  13
         right                105
miss     left                   5
         right                 34
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 15
         right                17
ignore   left                  7
         right                39
miss     left                  2
         right                11
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.700035164835164
153,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210513T120445_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'left ALM', 'left Thalamus', 'left BLA']","['Caudoputamen' 'Secondary motor area, layer 6a'
 'Secondary motor area, layer 5'
 'Ventral posterolateral nucleus of the thalamus'
 'Ventral posteromedial nucleus of the thalamus'
 'Posterior complex of the thalamus'
 'Supplemental somatosensory area, layer 6b'
 'Supplemental somatosensory area, layer 6a'
 'Primary somatosensory area, barrel field, layer 6a'
 'Primary somatosensory area, barrel field, layer 5' 'Zona incerta'
 'Hypothalamus' 'Midbrain' 'Subparafascicular nucleus, parvicellular part'
 'Posterior limiting nucleus of the thalamus' 'Anterior pretectal nucleus'
 'Postsubiculum' 'Primary visual area, layer 6b']",404,"outcome  trial_instruction
hit      left                 156
         right                181
ignore   left                   4
         right                  6
miss     left                   4
         right                  6
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 23
         right                35
ignore   left                  2
miss     left                 13
         right                 1
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000067567567528
154,../000363/sub-484674,../000363/sub-484674/sub-484674_ses-20210514T111526_behavior+ecephys+ogen.nwb,4,"['left Thalamus', 'left Midbrain', 'left ALM', 'left BLA']","['Anterior cingulate area, dorsal part, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Globus pallidus, external segment' 'Pallidum'
 'Reticular nucleus of the thalamus' 'Lateral dorsal nucleus of thalamus'
 'Field CA3' 'Endopiriform nucleus, ventral part' 'Cortical subplate'
 'Striatum' 'Caudoputamen' 'Subparafascicular nucleus, parvicellular part'
 'Posterior limiting nucleus of the thalamus' 'Midbrain'
 'Anterior pretectal nucleus' 'Posterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate gray layer' 'Subiculum'
 'Postsubiculum' 'Retrosplenial area, ventral part, layer 6a'
 'Nucleus of the optic tract']",269,"outcome  trial_instruction
hit      left                 154
         right                242
ignore   left                   9
         right                 12
miss     left                   7
         right                  9
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 20
         right                23
miss     right                 1
Name: trial, dtype: int64",['OBIS470_4'],0.7000795454545341
